city,city_ascii,state_id,state_name,county_name,lat,lng,"city_ascii, state_id"
Olton,Olton,TX,Texas,Lamb,34.1802,-102.137,"Olton, TX"
Rossville,Rossville,IN,Indiana,Clinton,40.4196,-86.5958,"Rossville, IN"
Clark Mills,Clark Mills,NY,New York,Oneida,43.0895,-75.3757,"Clark Mills, NY"
Tawas City,Tawas City,MI,Michigan,Iosco,44.2679,-83.5244,"Tawas City, MI"
Port Carbon,Port Carbon,PA,Pennsylvania,Schuylkill,40.6969,-76.1666,"Port Carbon, PA"
Midway,Midway,KY,Kentucky,Woodford,38.1562,-84.676,"Midway, KY"
Middletown,Middletown,CA,California,Lake,38.7518,-122.6221,"Middletown, CA"
Huntsville,Huntsville,MO,Missouri,Randolph,39.4364,-92.5437,"Huntsville, MO"
Waterville,Waterville,NY,New York,Oneida,42.9306,-75.3802,"Waterville, NY"
West Homestead,West Homestead,PA,Pennsylvania,Allegheny,40.3978,-79.9186,"West Homestead, PA"
Gallatin,Gallatin,MO,Missouri,Daviess,39.9106,-93.9642,"Gallatin, MO"
Bourbon,Bourbon,IN,Indiana,Marshall,41.2993,-86.1167,"Bourbon, IN"
Fairmount,Fairmount,TN,Tennessee,Hamilton,35.1865,-85.3303,"Fairmount, TN"
Lagunitas-Forest Knolls,Lagunitas-Forest Knolls,CA,California,Marin,38.018,-122.6912,"Lagunitas-Forest Knolls, CA"
Village of the Branch,Village of the Branch,NY,New York,Suffolk,40.8523,-73.1844,"Village of the Branch, NY"
Munfordville,Munfordville,KY,Kentucky,Hart,37.2795,-85.8982,"Munfordville, KY"
Aptos Hills-Larkin Valley,Aptos Hills-Larkin Valley,CA,California,Santa Cruz,36.9606,-121.834,"Aptos Hills-Larkin Valley, CA"
Shortsville,Shortsville,NY,New York,Ontario,42.9556,-77.2227,"Shortsville, NY"
Lake City,Lake City,IA,Iowa,Calhoun,42.2677,-94.7311,"Lake City, IA"
Altamont,Altamont,NY,New York,Albany,42.7056,-74.034,"Altamont, NY"
Meridian Hills,Meridian Hills,IN,Indiana,Marion,39.8874,-86.1567,"Meridian Hills, IN"
Florala,Florala,AL,Alabama,Covington,31.0176,-86.3138,"Florala, AL"
Little Walnut Village,Little Walnut Village,NM,New Mexico,Grant,32.8257,-108.2811,"Little Walnut Village, NM"
Oakley,Oakley,UT,Utah,Summit,40.7257,-111.2788,"Oakley, UT"
Sneads,Sneads,FL,Florida,Jackson,30.7085,-84.9249,"Sneads, FL"
Exmore,Exmore,VA,Virginia,Northampton,37.5295,-75.8283,"Exmore, VA"
Santa Clara,Santa Clara,NM,New Mexico,Grant,32.7801,-108.1493,"Santa Clara, NM"
El Valle de Arroyo Seco,El Valle de Arroyo Seco,NM,New Mexico,Santa Fe,35.9526,-106.026,"El Valle de Arroyo Seco, NM"
Harbor Beach,Harbor Beach,MI,Michigan,Huron,43.8451,-82.6563,"Harbor Beach, MI"
Hawkins,Hawkins,TX,Texas,Wood,32.5917,-95.2027,"Hawkins, TX"
Munford,Munford,AL,Alabama,Talladega,33.5258,-85.9555,"Munford, AL"
Weston,Weston,MO,Missouri,Platte,39.4032,-94.8862,"Weston, MO"
Baidland,Baidland,PA,Pennsylvania,Washington,40.1888,-79.9549,"Baidland, PA"
Mona,Mona,UT,Utah,Juab,39.8121,-111.8495,"Mona, UT"
Rosepine,Rosepine,LA,Louisiana,Vernon,30.9208,-93.2857,"Rosepine, LA"
North Vacherie,North Vacherie,LA,Louisiana,St. James,30.0048,-90.7109,"North Vacherie, LA"
Glenwood,Glenwood,AR,Arkansas,Pike,34.3278,-93.5308,"Glenwood, AR"
Evart,Evart,MI,Michigan,Osceola,43.9003,-85.2751,"Evart, MI"
Stateburg,Stateburg,SC,South Carolina,Sumter,33.9752,-80.5263,"Stateburg, SC"
Swedeland,Swedeland,PA,Pennsylvania,Montgomery,40.0882,-75.3325,"Swedeland, PA"
Desoto Lakes,Desoto Lakes,FL,Florida,Sarasota,27.3781,-82.4951,"Desoto Lakes, FL"
McCrory,McCrory,AR,Arkansas,Woodruff,35.2573,-91.1972,"McCrory, AR"
Hopkins,Hopkins,SC,South Carolina,Richland,33.8983,-80.8599,"Hopkins, SC"
Parkersburg,Parkersburg,IA,Iowa,Butler,42.5739,-92.7785,"Parkersburg, IA"
Hazen,Hazen,AR,Arkansas,Prairie,34.7964,-91.5714,"Hazen, AR"
Dillsboro,Dillsboro,IN,Indiana,Dearborn,39.0184,-85.0531,"Dillsboro, IN"
Yosemite Valley,Yosemite Valley,CA,California,Mariposa,37.7407,-119.5779,"Yosemite Valley, CA"
Atlantic Beach,Atlantic Beach,NC,North Carolina,Carteret,34.7011,-76.7403,"Atlantic Beach, NC"
Lyman,Lyman,WY,Wyoming,Uinta,41.3274,-110.2977,"Lyman, WY"
Carter,Carter,TX,Texas,Parker,32.9139,-97.7343,"Carter, TX"
Baird,Baird,TX,Texas,Callahan,32.396,-99.3963,"Baird, TX"
Durand,Durand,WI,Wisconsin,Pepin,44.627,-91.9607,"Durand, WI"
Painted Post,Painted Post,NY,New York,Steuben,42.1634,-77.0925,"Painted Post, NY"
Cottonport,Cottonport,LA,Louisiana,Avoyelles,30.9892,-92.0509,"Cottonport, LA"
Clearwater,Clearwater,MN,Minnesota,Wright,45.4102,-94.0447,"Clearwater, MN"
Fort Valley,Fort Valley,AZ,Arizona,Coconino,35.3228,-111.7399,"Fort Valley, AZ"
Reidville,Reidville,SC,South Carolina,Spartanburg,34.8657,-82.1063,"Reidville, SC"
Fort Deposit,Fort Deposit,AL,Alabama,Lowndes,31.9863,-86.5664,"Fort Deposit, AL"
Ritzville,Ritzville,WA,Washington,Adams,47.1253,-118.3809,"Ritzville, WA"
Nisswa,Nisswa,MN,Minnesota,Crow Wing,46.5003,-94.2977,"Nisswa, MN"
Gouldtown,Gouldtown,NJ,New Jersey,Cumberland,39.4152,-75.1912,"Gouldtown, NJ"
Village of Four Seasons,Village of Four Seasons,MO,Missouri,Camden,38.1974,-92.7179,"Village of Four Seasons, MO"
La Alianza,La Alianza,PR,Puerto Rico,Arecibo,18.395,-66.5975,"La Alianza, PR"
Remsenburg-Speonk,Remsenburg-Speonk,NY,New York,Suffolk,40.8158,-72.7064,"Remsenburg-Speonk, NY"
Oriole Beach,Oriole Beach,FL,Florida,Santa Rosa,30.367,-87.0955,"Oriole Beach, FL"
Lamar,Lamar,AR,Arkansas,Johnson,35.4436,-93.3951,"Lamar, AR"
Vonore,Vonore,TN,Tennessee,Monroe,35.5977,-84.2364,"Vonore, TN"
Sophia,Sophia,WV,West Virginia,Raleigh,37.7117,-81.2525,"Sophia, WV"
Clarendon,Clarendon,TX,Texas,Donley,34.9366,-100.8918,"Clarendon, TX"
Sylvan Lake,Sylvan Lake,MI,Michigan,Oakland,42.6172,-83.3331,"Sylvan Lake, MI"
Estell Manor,Estell Manor,NJ,New Jersey,Atlantic,39.3587,-74.7752,"Estell Manor, NJ"
Chester Center,Chester Center,CT,Connecticut,Lower Connecticut River Valley,41.4018,-72.4578,"Chester Center, CT"
New Union,New Union,TN,Tennessee,Coffee,35.534,-86.0832,"New Union, TN"
Cranford,Cranford,NJ,New Jersey,Union,40.6548,-74.3053,"Cranford, NJ"
Berry College,Berry College,GA,Georgia,Floyd,34.2911,-85.1878,"Berry College, GA"
Navesink,Navesink,NJ,New Jersey,Monmouth,40.402,-74.0387,"Navesink, NJ"
Ridgely,Ridgely,MD,Maryland,Caroline,38.9528,-75.8828,"Ridgely, MD"
Stuart,Stuart,IA,Iowa,Adair,41.5004,-94.3182,"Stuart, IA"
Barview,Barview,OR,Oregon,Coos,43.347,-124.3073,"Barview, OR"
Kingston,Kingston,OK,Oklahoma,Marshall,34.0004,-96.7062,"Kingston, OK"
North Liberty,North Liberty,IN,Indiana,St. Joseph,41.5324,-86.428,"North Liberty, IN"
Stony Prairie,Stony Prairie,OH,Ohio,Sandusky,41.3522,-83.1519,"Stony Prairie, OH"
Freeport,Freeport,PA,Pennsylvania,Armstrong,40.6829,-79.6837,"Freeport, PA"
Duluth,Duluth,WA,Washington,Clark,45.7838,-122.647,"Duluth, WA"
Río Lajas,Rio Lajas,PR,Puerto Rico,Dorado,18.397,-66.2643,"Rio Lajas, PR"
St. Francisville,St. Francisville,LA,Louisiana,West Feliciana,30.7852,-91.3788,"St. Francisville, LA"
Edgewood,Edgewood,TX,Texas,Van Zandt,32.6943,-95.8833,"Edgewood, TX"
Pleasanton,Pleasanton,KS,Kansas,Linn,38.179,-94.7053,"Pleasanton, KS"
Fisher,Fisher,IL,Illinois,Champaign,40.3157,-88.3503,"Fisher, IL"
Dunstan,Dunstan,ME,Maine,Cumberland,43.5691,-70.3884,"Dunstan, ME"
Winfield,Winfield,MO,Missouri,Lincoln,38.9928,-90.7456,"Winfield, MO"
Worthington,Worthington,KY,Kentucky,Greenup,38.5509,-82.7348,"Worthington, KY"
Richland,Richland,PA,Pennsylvania,Lebanon,40.3574,-76.2569,"Richland, PA"
Osseo,Osseo,WI,Wisconsin,Trempealeau,44.5795,-91.212,"Osseo, WI"
Lockney,Lockney,TX,Texas,Floyd,34.123,-101.4424,"Lockney, TX"
New Oxford,New Oxford,PA,Pennsylvania,Adams,39.863,-77.0554,"New Oxford, PA"
Manito,Manito,IL,Illinois,Mason,40.4201,-89.7806,"Manito, IL"
West Sharyland,West Sharyland,TX,Texas,Hidalgo,26.2719,-98.3404,"West Sharyland, TX"
Manson,Manson,IA,Iowa,Calhoun,42.5287,-94.54,"Manson, IA"
Gower,Gower,MO,Missouri,Clinton,39.6129,-94.5947,"Gower, MO"
Taylorsville,Taylorsville,KY,Kentucky,Spencer,38.0368,-85.3333,"Taylorsville, KY"
Manasota Key,Manasota Key,FL,Florida,Charlotte,26.9226,-82.3537,"Manasota Key, FL"
Kaibito,Kaibito,AZ,Arizona,Coconino,36.592,-111.1071,"Kaibito, AZ"
Ferrum,Ferrum,VA,Virginia,Franklin,36.9314,-80.0148,"Ferrum, VA"
Langdon,Langdon,ND,North Dakota,Cavalier,48.7624,-98.3747,"Langdon, ND"
Chenoweth,Chenoweth,OR,Oregon,Wasco,45.6206,-121.2363,"Chenoweth, OR"
Flying Hills,Flying Hills,PA,Pennsylvania,Berks,40.2787,-75.9164,"Flying Hills, PA"
Cross Roads,Cross Roads,TX,Texas,Denton,33.2291,-96.9985,"Cross Roads, TX"
Dundas,Dundas,MN,Minnesota,Rice,44.4276,-93.2039,"Dundas, MN"
Keeler Farm,Keeler Farm,NM,New Mexico,Luna,32.3161,-107.7602,"Keeler Farm, NM"
Searles Valley,Searles Valley,CA,California,San Bernardino,35.77,-117.3967,"Searles Valley, CA"
Saratoga,Saratoga,WY,Wyoming,Carbon,41.4517,-106.8107,"Saratoga, WY"
Verandah,Verandah,FL,Florida,Lee,26.6973,-81.7429,"Verandah, FL"
Choteau,Choteau,MT,Montana,Teton,47.8137,-112.1794,"Choteau, MT"
Hodgkins,Hodgkins,IL,Illinois,Cook,41.7659,-87.8613,"Hodgkins, IL"
Boulevard Gardens,Boulevard Gardens,FL,Florida,Broward,26.1253,-80.1804,"Boulevard Gardens, FL"
Montclair State University,Montclair State University,NJ,New Jersey,Passaic,40.866,-74.1984,"Montclair State University, NJ"
Parcelas de Navarro,Parcelas de Navarro,PR,Puerto Rico,Gurabo,18.2301,-66.0043,"Parcelas de Navarro, PR"
Long Lake,Long Lake,MN,Minnesota,Hennepin,44.984,-93.5689,"Long Lake, MN"
Towamensing Trails,Towamensing Trails,PA,Pennsylvania,Carbon,40.995,-75.5826,"Towamensing Trails, PA"
Ocean Ridge,Ocean Ridge,FL,Florida,Palm Beach,26.5286,-80.0499,"Ocean Ridge, FL"
Perry Park,Perry Park,CO,Colorado,Douglas,39.2595,-104.9825,"Perry Park, CO"
Port Norris,Port Norris,NJ,New Jersey,Cumberland,39.2521,-75.0412,"Port Norris, NJ"
Garden City,Garden City,MO,Missouri,Cass,38.563,-94.1959,"Garden City, MO"
Lake Como,Lake Como,NJ,New Jersey,Monmouth,40.1706,-74.0262,"Lake Como, NJ"
Worthington,Worthington,IN,Indiana,Greene,39.1185,-86.9798,"Worthington, IN"
Poth,Poth,TX,Texas,Wilson,29.0726,-98.0809,"Poth, TX"
Fairplains,Fairplains,NC,North Carolina,Wilkes,36.1954,-81.1559,"Fairplains, NC"
Dresden,Dresden,OH,Ohio,Muskingum,40.122,-82.0131,"Dresden, OH"
Delavan,Delavan,IL,Illinois,Tazewell,40.371,-89.5461,"Delavan, IL"
Bessemer,Bessemer,MI,Michigan,Gogebic,46.4775,-90.0498,"Bessemer, MI"
Noank,Noank,CT,Connecticut,Southeastern Connecticut,41.3339,-71.9978,"Noank, CT"
Fall River,Fall River,WI,Wisconsin,Columbia,43.3856,-89.0455,"Fall River, WI"
Linden,Linden,TX,Texas,Cass,33.011,-94.3626,"Linden, TX"
Leon,Leon,IA,Iowa,Decatur,40.7407,-93.7547,"Leon, IA"
Sonoma State University,Sonoma State University,CA,California,Sonoma,38.3406,-122.6729,"Sonoma State University, CA"
Point MacKenzie,Point MacKenzie,AK,Alaska,Matanuska-Susitna,61.3498,-150.0664,"Point MacKenzie, AK"
East Washington,East Washington,PA,Pennsylvania,Washington,40.1745,-80.2325,"East Washington, PA"
Montgomery,Montgomery,WV,West Virginia,Fayette,38.175,-81.3245,"Montgomery, WV"
Lukachukai,Lukachukai,AZ,Arizona,Apache,36.4112,-109.2267,"Lukachukai, AZ"
Lepanto,Lepanto,AR,Arkansas,Poinsett,35.6085,-90.3329,"Lepanto, AR"
Osakis,Osakis,MN,Minnesota,Douglas,45.8649,-95.1524,"Osakis, MN"
Pendergrass,Pendergrass,GA,Georgia,Jackson,34.1646,-83.6827,"Pendergrass, GA"
Fránquez,Franquez,PR,Puerto Rico,Morovis,18.3401,-66.4276,"Franquez, PR"
Horton,Horton,KS,Kansas,Brown,39.6635,-95.5326,"Horton, KS"
Silver Summit,Silver Summit,UT,Utah,Summit,40.7489,-111.514,"Silver Summit, UT"
Dalton,Dalton,OH,Ohio,Wayne,40.7995,-81.7033,"Dalton, OH"
Murfreesboro,Murfreesboro,AR,Arkansas,Pike,34.0543,-93.6834,"Murfreesboro, AR"
Erie,Erie,IL,Illinois,Whiteside,41.6589,-90.0813,"Erie, IL"
Heidelberg,Heidelberg,TX,Texas,Hidalgo,26.1831,-97.885,"Heidelberg, TX"
King,King,WI,Wisconsin,Waupaca,44.3402,-89.1228,"King, WI"
Chester,Chester,GA,Georgia,Dodge,32.3945,-83.1551,"Chester, GA"
Burns,Burns,TN,Tennessee,Dickson,36.0508,-87.2984,"Burns, TN"
Big Timber,Big Timber,MT,Montana,Sweet Grass,45.8346,-109.9487,"Big Timber, MT"
Panguitch,Panguitch,UT,Utah,Garfield,37.8236,-112.4342,"Panguitch, UT"
Nutter Fort,Nutter Fort,WV,West Virginia,Harrison,39.2604,-80.3265,"Nutter Fort, WV"
Biltmore Forest,Biltmore Forest,NC,North Carolina,Buncombe,35.5348,-82.5403,"Biltmore Forest, NC"
Napavine,Napavine,WA,Washington,Lewis,46.5843,-122.9007,"Napavine, WA"
Ballard,Ballard,UT,Utah,Uintah,40.2949,-109.9493,"Ballard, UT"
Shelburne Falls,Shelburne Falls,MA,Massachusetts,Franklin,42.6063,-72.7436,"Shelburne Falls, MA"
Lake Brownwood,Lake Brownwood,TX,Texas,Brown,31.8176,-99.1045,"Lake Brownwood, TX"
Ackley,Ackley,IA,Iowa,Hardin,42.5519,-93.0528,"Ackley, IA"
Concord,Concord,AL,Alabama,Jefferson,33.4674,-87.0392,"Concord, AL"
Oak Hill,Oak Hill,OH,Ohio,Jackson,38.8973,-82.5694,"Oak Hill, OH"
South Carthage,South Carthage,TN,Tennessee,Smith,36.2414,-85.9575,"South Carthage, TN"
Gordon,Gordon,NE,Nebraska,Sheridan,42.8064,-102.204,"Gordon, NE"
Stevenson,Stevenson,WA,Washington,Skamania,45.6927,-121.8949,"Stevenson, WA"
Inglis,Inglis,FL,Florida,Levy,29.0323,-82.6603,"Inglis, FL"
Bangs,Bangs,TX,Texas,Brown,31.7162,-99.1303,"Bangs, TX"
City View,City View,SC,South Carolina,Greenville,34.862,-82.425,"City View, SC"
Prophetstown,Prophetstown,IL,Illinois,Whiteside,41.6702,-89.9348,"Prophetstown, IL"
Oronoco,Oronoco,MN,Minnesota,Olmsted,44.1598,-92.5401,"Oronoco, MN"
Dover Beaches North,Dover Beaches North,NJ,New Jersey,Ocean,39.9921,-74.0715,"Dover Beaches North, NJ"
Serenada,Serenada,TX,Texas,Williamson,30.6948,-97.6959,"Serenada, TX"
Antón Ruíz,Anton Ruiz,PR,Puerto Rico,Humacao,18.1883,-65.8079,"Anton Ruiz, PR"
Topaz Ranch Estates,Topaz Ranch Estates,NV,Nevada,Douglas,38.7357,-119.5008,"Topaz Ranch Estates, NV"
Trevorton,Trevorton,PA,Pennsylvania,Northumberland,40.7841,-76.6711,"Trevorton, PA"
Hillcrest,Hillcrest,IL,Illinois,Ogle,41.9669,-89.0626,"Hillcrest, IL"
Harlem Heights,Harlem Heights,FL,Florida,Lee,26.516,-81.9293,"Harlem Heights, FL"
Rock Creek,Rock Creek,MN,Minnesota,Pine,45.7604,-92.9088,"Rock Creek, MN"
Black Earth,Black Earth,WI,Wisconsin,Dane,43.1344,-89.747,"Black Earth, WI"
Wilson-Conococheague,Wilson-Conococheague,MD,Maryland,Washington,39.653,-77.8306,"Wilson-Conococheague, MD"
Sturgis,Sturgis,KY,Kentucky,Union,37.5466,-87.9879,"Sturgis, KY"
Temelec,Temelec,CA,California,Sonoma,38.2577,-122.4982,"Temelec, CA"
Higganum,Higganum,CT,Connecticut,Lower Connecticut River Valley,41.4905,-72.558,"Higganum, CT"
Hamilton,Hamilton,IN,Indiana,Steuben,41.5409,-84.9204,"Hamilton, IN"
Camp Croft,Camp Croft,SC,South Carolina,Spartanburg,34.9102,-81.8595,"Camp Croft, SC"
Toro Canyon,Toro Canyon,CA,California,Santa Barbara,34.4354,-119.5562,"Toro Canyon, CA"
Vázquez,Vazquez,PR,Puerto Rico,Salinas,18.0684,-66.2331,"Vazquez, PR"
Home,Home,WA,Washington,Pierce,47.279,-122.7745,"Home, WA"
Langston,Langston,OK,Oklahoma,Logan,35.9308,-97.2807,"Langston, OK"
Meridian,Meridian,TX,Texas,Bosque,31.9262,-97.6501,"Meridian, TX"
McCamey,McCamey,TX,Texas,Upton,31.1325,-102.22,"McCamey, TX"
Ruhenstroth,Ruhenstroth,NV,Nevada,Douglas,38.8913,-119.6833,"Ruhenstroth, NV"
Intercourse,Intercourse,PA,Pennsylvania,Lancaster,40.0379,-76.1081,"Intercourse, PA"
Silver Bay,Silver Bay,MN,Minnesota,Lake,47.2941,-91.278,"Silver Bay, MN"
Jarales,Jarales,NM,New Mexico,Valencia,34.6147,-106.7631,"Jarales, NM"
Rosharon,Rosharon,TX,Texas,Brazoria,29.35,-95.453,"Rosharon, TX"
North Fork,North Fork,AZ,Arizona,Navajo,33.9965,-109.9593,"North Fork, AZ"
Corydon,Corydon,IA,Iowa,Wayne,40.7577,-93.3175,"Corydon, IA"
Wind Point,Wind Point,WI,Wisconsin,Racine,42.7814,-87.7721,"Wind Point, WI"
New Lisbon,New Lisbon,WI,Wisconsin,Juneau,43.8781,-90.1624,"New Lisbon, WI"
Groton,Groton,SD,South Dakota,Brown,45.4517,-98.1,"Groton, SD"
Eaton,Eaton,IN,Indiana,Delaware,40.3218,-85.3591,"Eaton, IN"
Shoshone,Shoshone,ID,Idaho,Lincoln,42.9369,-114.4055,"Shoshone, ID"
Burnham,Burnham,PA,Pennsylvania,Mifflin,40.6352,-77.5631,"Burnham, PA"
Baywood Park,Baywood Park,CA,California,San Mateo,37.5292,-122.3417,"Baywood Park, CA"
Linntown,Linntown,PA,Pennsylvania,Union,40.9564,-76.9004,"Linntown, PA"
Powells Crossroads,Powells Crossroads,TN,Tennessee,Marion,35.1849,-85.4848,"Powells Crossroads, TN"
Cleveland,Cleveland,WI,Wisconsin,Manitowoc,43.9177,-87.7469,"Cleveland, WI"
Forest Ranch,Forest Ranch,CA,California,Butte,39.8952,-121.6704,"Forest Ranch, CA"
Ringgold,Ringgold,LA,Louisiana,Bienville,32.3261,-93.2836,"Ringgold, LA"
Laymantown,Laymantown,VA,Virginia,Botetourt,37.3628,-79.8524,"Laymantown, VA"
De Soto,De Soto,IL,Illinois,Jackson,37.8163,-89.2269,"De Soto, IL"
Black Point-Green Point,Black Point-Green Point,CA,California,Marin,38.1121,-122.5194,"Black Point-Green Point, CA"
Hawthorne,Hawthorne,FL,Florida,Alachua,29.5938,-82.0944,"Hawthorne, FL"
Ocean Gate,Ocean Gate,NJ,New Jersey,Ocean,39.9269,-74.1348,"Ocean Gate, NJ"
Waskom,Waskom,TX,Texas,Harrison,32.4766,-94.0646,"Waskom, TX"
Winnsboro Mills,Winnsboro Mills,SC,South Carolina,Fairfield,34.3561,-81.0708,"Winnsboro Mills, SC"
Bellwood,Bellwood,PA,Pennsylvania,Blair,40.6007,-78.3334,"Bellwood, PA"
Paxtang,Paxtang,PA,Pennsylvania,Dauphin,40.2623,-76.8342,"Paxtang, PA"
Shreve,Shreve,OH,Ohio,Wayne,40.6813,-82.0217,"Shreve, OH"
Waterville,Waterville,MN,Minnesota,Le Sueur,44.2235,-93.5746,"Waterville, MN"
Braham,Braham,MN,Minnesota,Isanti,45.7223,-93.1717,"Braham, MN"
Amboy,Amboy,WA,Washington,Clark,45.9122,-122.4796,"Amboy, WA"
Deshler,Deshler,OH,Ohio,Henry,41.2074,-83.9055,"Deshler, OH"
Highfill,Highfill,AR,Arkansas,Benton,36.2767,-94.3237,"Highfill, AR"
Vincent,Vincent,AL,Alabama,Shelby,33.3849,-86.4087,"Vincent, AL"
Tremont,Tremont,PA,Pennsylvania,Schuylkill,40.6302,-76.3912,"Tremont, PA"
Le Grand,Le Grand,CA,California,Merced,37.2288,-120.254,"Le Grand, CA"
Columbus Grove,Columbus Grove,OH,Ohio,Putnam,40.9205,-84.0598,"Columbus Grove, OH"
Oakland,Oakland,IA,Iowa,Pottawattamie,41.3115,-95.3951,"Oakland, IA"
Industry,Industry,PA,Pennsylvania,Beaver,40.6595,-80.4115,"Industry, PA"
Mannington,Mannington,WV,West Virginia,Marion,39.5274,-80.3409,"Mannington, WV"
Henderson,Henderson,LA,Louisiana,St. Martin,30.3184,-91.8065,"Henderson, LA"
Bon Aqua Junction,Bon Aqua Junction,TN,Tennessee,Hickman,35.9281,-87.3124,"Bon Aqua Junction, TN"
Lluveras,Lluveras,PR,Puerto Rico,Sabana Grande,18.038,-66.9037,"Lluveras, PR"
Oberlin,Oberlin,LA,Louisiana,Allen,30.6069,-92.7724,"Oberlin, LA"
Lovelock,Lovelock,NV,Nevada,Pershing,40.1787,-118.4775,"Lovelock, NV"
Akron,Akron,CO,Colorado,Washington,40.1635,-103.2202,"Akron, CO"
Mapleton,Mapleton,MN,Minnesota,Blue Earth,43.9266,-93.9546,"Mapleton, MN"
Ashland,Ashland,AL,Alabama,Clay,33.2703,-85.8337,"Ashland, AL"
Hatch,Hatch,NM,New Mexico,Doña Ana,32.6663,-107.1644,"Hatch, NM"
Towanda,Towanda,KS,Kansas,Butler,37.7954,-96.9963,"Towanda, KS"
Stanton,Stanton,NE,Nebraska,Stanton,41.9471,-97.2171,"Stanton, NE"
Zilwaukee,Zilwaukee,MI,Michigan,Saginaw,43.4809,-83.9223,"Zilwaukee, MI"
Elkland,Elkland,PA,Pennsylvania,Tioga,41.989,-77.314,"Elkland, PA"
Shannon,Shannon,GA,Georgia,Floyd,34.3406,-85.0854,"Shannon, GA"
Monson Center,Monson Center,MA,Massachusetts,Hampden,42.099,-72.3048,"Monson Center, MA"
Versailles,Versailles,IN,Indiana,Ripley,39.0634,-85.2566,"Versailles, IN"
Osgood,Osgood,IN,Indiana,Ripley,39.1286,-85.2929,"Osgood, IN"
Westville,Westville,OK,Oklahoma,Adair,35.991,-94.5751,"Westville, OK"
Wilder,Wilder,ID,Idaho,Canyon,43.6782,-116.907,"Wilder, ID"
Cedar Bluff,Cedar Bluff,AL,Alabama,Cherokee,34.2217,-85.5882,"Cedar Bluff, AL"
St. Regis Park,St. Regis Park,KY,Kentucky,Jefferson,38.2289,-85.6158,"St. Regis Park, KY"
Graton,Graton,CA,California,Sonoma,38.4375,-122.866,"Graton, CA"
Ardmore,Ardmore,IN,Indiana,St. Joseph,41.6892,-86.3175,"Ardmore, IN"
Laurium,Laurium,MI,Michigan,Houghton,47.2351,-88.4382,"Laurium, MI"
Stewartville,Stewartville,AL,Alabama,Coosa,33.0725,-86.2658,"Stewartville, AL"
Keenesburg,Keenesburg,CO,Colorado,Weld,40.1327,-104.538,"Keenesburg, CO"
Spencer,Spencer,WI,Wisconsin,Marathon,44.7544,-90.2983,"Spencer, WI"
Great Falls,Great Falls,SC,South Carolina,Chester,34.5753,-80.9048,"Great Falls, SC"
Valatie,Valatie,NY,New York,Columbia,42.4134,-73.6779,"Valatie, NY"
Wewahitchka,Wewahitchka,FL,Florida,Gulf,30.1148,-85.1935,"Wewahitchka, FL"
Pilot Mountain,Pilot Mountain,NC,North Carolina,Surry,36.3853,-80.4735,"Pilot Mountain, NC"
Grant,Grant,AL,Alabama,Marshall,34.519,-86.2492,"Grant, AL"
Fannett,Fannett,TX,Texas,Jefferson,29.925,-94.2389,"Fannett, TX"
Guttenberg,Guttenberg,IA,Iowa,Clayton,42.7885,-91.1058,"Guttenberg, IA"
Au Sable,Au Sable,MI,Michigan,Iosco,44.4105,-83.3423,"Au Sable, MI"
Vienna Bend,Vienna Bend,LA,Louisiana,Natchitoches,31.7372,-93.0343,"Vienna Bend, LA"
Nanawale Estates,Nanawale Estates,HI,Hawaii,Hawaii,19.5035,-154.9104,"Nanawale Estates, HI"
Oakland,Oakland,PA,Pennsylvania,Cambria,40.3056,-78.8818,"Oakland, PA"
Moodus,Moodus,CT,Connecticut,Lower Connecticut River Valley,41.5047,-72.4448,"Moodus, CT"
North Eagle Butte,North Eagle Butte,SD,South Dakota,Dewey,45.0172,-101.2362,"North Eagle Butte, SD"
Monte Alto,Monte Alto,TX,Texas,Hidalgo,26.3744,-97.9727,"Monte Alto, TX"
Maysville,Maysville,GA,Georgia,Jackson,34.2555,-83.5521,"Maysville, GA"
Morrice,Morrice,MI,Michigan,Shiawassee,42.8362,-84.1833,"Morrice, MI"
Shell Lake,Shell Lake,WI,Wisconsin,Washburn,45.7322,-91.9033,"Shell Lake, WI"
Homer,Homer,MI,Michigan,Calhoun,42.1461,-84.8103,"Homer, MI"
Shannon,Shannon,MS,Mississippi,Lee,34.1144,-88.6932,"Shannon, MS"
Ashaway,Ashaway,RI,Rhode Island,Washington,41.426,-71.7852,"Ashaway, RI"
Union Point,Union Point,GA,Georgia,Greene,33.6178,-83.0751,"Union Point, GA"
Fairfax,Fairfax,OH,Ohio,Hamilton,39.1432,-84.3972,"Fairfax, OH"
Kayak Point,Kayak Point,WA,Washington,Snohomish,48.1387,-122.3342,"Kayak Point, WA"
China Grove,China Grove,TX,Texas,Bexar,29.393,-98.3443,"China Grove, TX"
Hometown,Hometown,PA,Pennsylvania,Schuylkill,40.8216,-75.9866,"Hometown, PA"
Black River,Black River,NY,New York,Jefferson,44.0089,-75.7966,"Black River, NY"
Fredericksburg,Fredericksburg,PA,Pennsylvania,Lebanon,40.4441,-76.4377,"Fredericksburg, PA"
Homer,Homer,GA,Georgia,Banks,34.3355,-83.4986,"Homer, GA"
Pine Bush,Pine Bush,NY,New York,Orange,41.6093,-74.2966,"Pine Bush, NY"
Thompson Falls,Thompson Falls,MT,Montana,Sanders,47.5993,-115.3425,"Thompson Falls, MT"
